"rec_date","rec_date_c","genre","genre_stim","gloss","transl","sound_quality","background_noise","word_tokens","word_tokens_core","extended","lang","spk_code_a","spk_code_b","spk_age_a","spk_age_b","spk_age_c_a","spk_age_c_b","spk_sex_a","spk_sex_b","file"
"2015-12","certain","personal narrative","na","all","English","good","none","121","121","no","urum1249","A11",NA,"74",NA,"certain",NA,"m",NA,"doreco_urum1249_UUM-TXT-VL-00000-A11"
"2015-12","certain","personal narrative","na","all","English","good","none","120","120","no","urum1249","A12",NA,"67",NA,"certain",NA,"f",NA,"doreco_urum1249_UUM-TXT-VL-00000-A12"
"2015-12","certain","personal narrative","na","all","English","bad","punctual","100","100","no","urum1249","A13",NA,"41",NA,"certain",NA,"m",NA,"doreco_urum1249_UUM-TXT-VL-00000-A13"
"2015-12","certain","personal narrative","na","all","English","good","none","137","137","no","urum1249","A14",NA,"17",NA,"certain",NA,"f",NA,"doreco_urum1249_UUM-TXT-VL-00000-A14"
"2015-12","certain","personal narrative","na","all","English","medium","punctual","65","65","no","urum1249","A15",NA,"18",NA,"certain",NA,"m",NA,"doreco_urum1249_UUM-TXT-VL-00000-A15"
"2015-12","certain","personal narrative","na","all","English","good","constant","136","136","no","urum1249","A16",NA,"47",NA,"certain",NA,"m",NA,"doreco_urum1249_UUM-TXT-VL-00000-A16"
"2015","approximate","personal narrative","na","all","English","good","none","68","68","no","urum1249","B01",NA,"52",NA,"certain",NA,"f",NA,"doreco_urum1249_UUM-TXT-VL-00000-B01"
"2015","approximate","personal narrative","na","all","English","good","none","56","56","no","urum1249","B02",NA,"61",NA,"certain",NA,"m",NA,"doreco_urum1249_UUM-TXT-VL-00000-B02"
"2015","approximate","personal narrative","na","all","English","good","punctual","53","53","no","urum1249","B03",NA,"21",NA,"certain",NA,"f",NA,"doreco_urum1249_UUM-TXT-VL-00000-B03"
"2015","approximate","personal narrative","na","all","English","good","none","62","62","no","urum1249","B04",NA,"29",NA,"certain",NA,"f",NA,"doreco_urum1249_UUM-TXT-VL-00000-B04"
"2015","approximate","personal narrative","na","all","English","good","punctual","57","57","no","urum1249","B06",NA,"30",NA,"certain",NA,"f",NA,"doreco_urum1249_UUM-TXT-VL-00000-B06"
"2015","approximate","personal narrative","na","all","English","good","none","34","34","no","urum1249","B07",NA,"78",NA,"certain",NA,"f",NA,"doreco_urum1249_UUM-TXT-VL-00000-B07"
"2015","approximate","personal narrative","na","all","English","good","none","54","54","no","urum1249","B08",NA,"39",NA,"certain",NA,"f",NA,"doreco_urum1249_UUM-TXT-VL-00000-B08"
"2015","approximate","personal narrative","na","all","English","good","punctual","37","37","no","urum1249","B09",NA,"19",NA,"certain",NA,"f",NA,"doreco_urum1249_UUM-TXT-VL-00000-B09"
"2015","approximate","personal narrative","na","all","English","good","constant","46","46","no","urum1249","B10",NA,"51",NA,"certain",NA,"m",NA,"doreco_urum1249_UUM-TXT-VL-00000-B10"
"2015","approximate","personal narrative","na","all","English","good","none","40","40","no","urum1249","B11",NA,"51",NA,"certain",NA,"f",NA,"doreco_urum1249_UUM-TXT-VL-00000-B11"
"2015","approximate","personal narrative","na","all","English","good","none","42","42","no","urum1249","B12",NA,"67",NA,"certain",NA,"f",NA,"doreco_urum1249_UUM-TXT-VL-00000-B12"
"2015","approximate","personal narrative","na","all","English","medium","none","29","29","no","urum1249","B13",NA,"33",NA,"certain",NA,"m",NA,"doreco_urum1249_UUM-TXT-VL-00000-B13"
"2015","approximate","personal narrative","na","all","English","medium","none","119","119","no","urum1249","B14",NA,"50",NA,"certain",NA,"f",NA,"doreco_urum1249_UUM-TXT-VL-00000-B14"
"2015","approximate","personal narrative","na","all","English","good","none","34","34","no","urum1249","B16",NA,"51",NA,"certain",NA,"f",NA,"doreco_urum1249_UUM-TXT-VL-00000-B16"
"2007","certain","traditional narrative","na","all","English","good","punctual","855","855","no","vera1241","VR01",NA,"20",NA,"approximate",NA,"f",NA,"doreco_vera1241_veraa_anv"
"2007","certain","traditional narrative","na","all","English","medium","punctual","1003","1003","no","vera1241","VR02",NA,"40",NA,"approximate",NA,"m",NA,"doreco_vera1241_veraa_as1"
"2007","certain","traditional narrative","na","all","English","good","punctual","1874","1874","no","vera1241","VR05",NA,"20",NA,"approximate",NA,"m",NA,"doreco_vera1241_veraa_hhak"
"2007","certain","traditional narrative","na","all","English","good","punctual","1189","1189","no","vera1241","VR06",NA,"60",NA,"approximate",NA,"m",NA,"doreco_vera1241_veraa_isam"
"2007","certain","traditional narrative","na","all","English","good","punctual","4241","4241","no","vera1241","VR08",NA,"60",NA,"approximate",NA,"m",NA,"doreco_vera1241_veraa_jjq"
"2007","certain","traditional narrative","na","all","English","good","punctual","1465","1465","no","vera1241","VR09",NA,"30",NA,"approximate",NA,"m",NA,"doreco_vera1241_veraa_mvbw"
"2007","certain","traditional narrative","na","all","English","good","constant","615","615","no","vera1241","VR10",NA,"40",NA,"approximate",NA,"f",NA,"doreco_vera1241_veraa_palaa"
"2007","certain","traditional narrative","na","all","English","good","constant","1141","1141","no","vera1241","VR10",NA,"40",NA,"approximate",NA,"f",NA,"doreco_vera1241_veraa_palab"
"2010-03-07","certain","stimulus retelling","monster story","none","English","good","punctual","404","404","no","warl1254","NWA01",NA,"40",NA,"approximate",NA,"f",NA,"doreco_warl1254_2010ERGstoryNWA01"
"2010-02-25","certain","stimulus retelling","monster story","none","English","good","punctual","131","131","no","warl1254","NWA02",NA,"40",NA,"approximate",NA,"f",NA,"doreco_warl1254_2010ERGstoryNWA02"
"2010-02-28","certain","stimulus retelling","monster story","none","English","good","punctual","261","259","no","warl1254","NWA03",NA,"25",NA,"approximate",NA,"f",NA,"doreco_warl1254_2010ERGstoryNWA03"
"2004-04-15","certain","stimulus retelling","monster story","none","English","bad","punctual","235","229","no","warl1254","WA32",NA,"40",NA,"approximate",NA,"f",NA,"doreco_warl1254_2005ERGstoryWA32_2"
"2004-04-15","certain","stimulus retelling","monster story","none","English","bad","punctual","229","227","no","warl1254","WA32",NA,"40",NA,"approximate",NA,"f",NA,"doreco_warl1254_2005ERGstoryWA32_3"
"2004-04-14","certain","stimulus retelling","monster story","none","English","bad","punctual","60","60","no","warl1254","WA40",NA,"35",NA,"approximate",NA,"f",NA,"doreco_warl1254_2005ERGstoryWA40_3"
"2004-04-16","certain","stimulus retelling","monster story","none","English","bad","punctual","99","99","no","warl1254","WA41",NA,"30",NA,"approximate",NA,"f",NA,"doreco_warl1254_2005ERGstoryWA41_3"
"2010-02-28","certain","stimulus retelling","monster story","none","English","good","punctual","267","267","no","warl1254","NWA04",NA,"20",NA,"approximate",NA,"f",NA,"doreco_warl1254_2010ERGstoryNWA04"
"2010-03-05","certain","stimulus retelling","monster story","none","English","good","punctual","933","933","no","warl1254","NWA08",NA,"60",NA,"approximate",NA,"f",NA,"doreco_warl1254_2010ERGstoryNWA08"
"2010-03-10","certain","stimulus retelling","monster story","none","na","good","punctual","288","288","no","warl1254","NWA10",NA,"35",NA,"approximate",NA,"f",NA,"doreco_warl1254_2010ERGstoryNWA10"
"2010-04-15","certain","stimulus retelling","monster story","none","English","good","punctual","505","505","no","warl1254","WWA02",NA,"40",NA,"approximate",NA,"f",NA,"doreco_warl1254_2010ERGstoryWWA02"
"2010-04-15","certain","stimulus retelling","monster story","none","English","good","punctual","287","287","no","warl1254","WWA04",NA,"25",NA,"approximate",NA,"f",NA,"doreco_warl1254_2010ERGstoryWWA04"
"2010-04-15","certain","stimulus retelling","monster story","none","English","good","punctual","891","891","no","warl1254","WWA05",NA,"40",NA,"approximate",NA,"f",NA,"doreco_warl1254_2010ERGstoryWWA05"
"2010-04-15","certain","stimulus retelling","monster story","none","English","good","punctual","305","305","no","warl1254","WWA06",NA,"30",NA,"approximate",NA,"f",NA,"doreco_warl1254_2010ERGstoryWWA06"
"2010-03-17","certain","stimulus retelling","monster story","none","English","good","punctual","212","212","no","warl1254","YWA01",NA,"30",NA,"approximate",NA,"f",NA,"doreco_warl1254_2010ERGstoryYWA01"
"2010-03-12","certain","stimulus retelling","monster story","none","English","good","punctual","492","492","no","warl1254","YWA02",NA,"50",NA,"approximate",NA,"f",NA,"doreco_warl1254_2010ERGstoryYWA02"
"2010-03-16","certain","stimulus retelling","monster story","none","English","good","punctual","817","817","no","warl1254","YWA03",NA,"50",NA,"approximate",NA,"f",NA,"doreco_warl1254_2010ERGstoryYWA03"
"2010-03-18","certain","stimulus retelling","monster story","none","English","good","punctual","331","331","no","warl1254","YWA04",NA,"30",NA,"approximate",NA,"f",NA,"doreco_warl1254_2010ERGstoryYWA04"
"2004-03-29","certain","stimulus retelling","monster story","none","English","bad","punctual","63","63","no","warl1254","WA29",NA,"40",NA,"approximate",NA,"f",NA,"doreco_warl1254_ERGstoryWA29_1"
"2004-03-29","certain","stimulus retelling","monster story","none","English","bad","punctual","72","72","no","warl1254","WA29",NA,"40",NA,"approximate",NA,"f",NA,"doreco_warl1254_ERGstoryWA29_2"
"2004-03-29","certain","stimulus retelling","monster story","none","English","bad","punctual","115","115","no","warl1254","WA29",NA,"40",NA,"approximate",NA,"f",NA,"doreco_warl1254_ERGstoryWA29_3"
"2004-04-15","certain","stimulus retelling","monster story","none","English","bad","punctual","132","130","no","warl1254","WA32",NA,"40",NA,"approximate",NA,"f",NA,"doreco_warl1254_ERGstoryWA32_1"
"2007-11-09","certain","personal narrative","na","none","French/Chinese","good","none","796","796","no","yong1270","DL",NA,"57",NA,"certain",NA,"f",NA,"doreco_yong1270_crdo-NRU_F4_10_AGRICULTURAL_ACTIVITIES"
"2011-09-06","certain","traditional narrative","na","none","French/Chinese/English","good","none","531","531","no","yong1270","DL",NA,"61",NA,"certain",NA,"f",NA,"doreco_yong1270_crdo-NRU_F4_35_DOG_WITH_EGG"
"2011-09-06","certain","traditional narrative","na","none","French/Chinese","good","none","593","593","no","yong1270","DL",NA,"61",NA,"certain",NA,"f",NA,"doreco_yong1270_crdo-NRU_F4_36_TIGER_WITH_EGG"
"2012-02-25","certain","traditional narrative","na","none","French","good","none","1737","1737","no","yong1270","DL",NA,"62",NA,"certain",NA,"f",NA,"doreco_yong1270_crdo-NRU_F4_BURIEDALIVE2"
"2012-05-11","certain","traditional narrative","na","none","French/Chinese","good","none","1605","1605","no","yong1270","DL",NA,"62",NA,"certain",NA,"f",NA,"doreco_yong1270_crdo-NRU_F4_BURIEDALIVE3"
"2006","certain","procedural","na","none","French/Chinese","good","none","2217","2217","no","yong1270","DL",NA,"56",NA,"certain",NA,"f",NA,"doreco_yong1270_crdo-NRU_F4_HOUSEBUILDING"
"2015","certain","personal narrative","na","none","Spanish","good","none","875","875","no","yuca1254","2",NA,"42",NA,"certain",NA,"f",NA,"doreco_yuca1254_YUC-TXT-AN-00000-02"
"2015","certain","personal narrative","na","none","Spanish","good","none","1295","1295","no","yuca1254","4",NA,"32",NA,"certain",NA,"f",NA,"doreco_yuca1254_YUC-TXT-AN-00000-04"
"2015","certain","traditional narrative","na","none","Spanish","medium","constant","1436","1436","no","yuca1254","22",NA,"23",NA,"certain",NA,"f",NA,"doreco_yuca1254_YUC-TXT-BO-00000-22"
"2015","certain","traditional narrative","na","none","Spanish","good","constant","1179","1179","no","yuca1254","23",NA,"45",NA,"certain",NA,"m",NA,"doreco_yuca1254_YUC-TXT-BO-00000-23"
"2015","certain","procedural","na","none","Spanish","good","constant","902","902","no","yuca1254","12",NA,"38",NA,"certain",NA,"f",NA,"doreco_yuca1254_YUC-TXT-CD-00000-12"
"2015","certain","procedural","na","none","Spanish","good","none","955","955","no","yuca1254","4",NA,"32",NA,"certain",NA,"f",NA,"doreco_yuca1254_YUC-TXT-CH-00000-04"
"2015","certain","procedural","na","none","Spanish","good","none","888","876","no","yuca1254","4",NA,"32",NA,"certain",NA,"f",NA,"doreco_yuca1254_YUC-TXT-CO-00000-04"
"2015","certain","procedural","na","none","Spanish","good","constant","1092","1092","no","yuca1254","12",NA,"38",NA,"certain",NA,"f",NA,"doreco_yuca1254_YUC-TXT-CO-00000-12"
"2015","certain","procedural","na","none","Spanish","medium","none","1349","1349","no","yuca1254","25",NA,"44",NA,"certain",NA,"f",NA,"doreco_yuca1254_YUC-TXT-CO-00000-25"
"2015","certain","procedural","na","none","Spanish","good","none","886","886","no","yuca1254","4",NA,"32",NA,"certain",NA,"f",NA,"doreco_yuca1254_YUC-TXT-PA-00000-04"
"2013-08-27","certain","stimulus retelling","social cognition family problems","none","Spanish","medium","constant","751","577","no","yura1255","F43","F47","43","47","certain","certain","f","f","doreco_yura1255_SocCog-YUZ105-2"
"2013-08-27","certain","stimulus retelling","social cognition family problems","none","Spanish","good","constant","790","324","no","yura1255","F43",NA,"43",NA,"certain",NA,"f",NA,"doreco_yura1255_SocCog-YUZ105-3"
"2013-08-28","certain","stimulus retelling","social cognition family problems","none","Spanish","good","punctual","2710","2275","no","yura1255","M73","F65","73","65","certain","certain","m","f","doreco_yura1255_SocCog-YUZ106-1"
"2013-08-28","certain","stimulus retelling","social cognition family problems","none","Spanish","good","constant","1622","1387","no","yura1255","F65","M73","65","73","certain","certain","f","m","doreco_yura1255_SocCog-YUZ106-2"
"2013-08-28","certain","stimulus retelling","social cognition family problems","none","Spanish","good","constant","841","576","no","yura1255","F65","M73","65","73","certain","certain","f","m","doreco_yura1255_SocCog-YUZ106-3"
"2013-08-28","certain","stimulus retelling","social cognition family problems","none","Spanish","good","constant","1585","1297","no","yura1255","F62","M65","62","65","certain","certain","f","m","doreco_yura1255_SocCog-YUZ107-1"
"2013-08-28","certain","stimulus retelling","social cognition family problems","none","Spanish","good","constant","863","768","no","yura1255","F62","M65","62","65","certain","certain","f","m","doreco_yura1255_SocCog-YUZ107-2"
"2013-08-28","certain","stimulus retelling","social cognition family problems","none","Spanish","good","constant","1010","854","no","yura1255","F62","M65","62","65","certain","certain","f","m","doreco_yura1255_SocCog-YUZ107-3"
"2013-08-28","certain","stimulus retelling","social cognition family problems","none","Spanish","medium","constant","1589","1237","no","yura1255","M41","F40","41","40","certain","certain","m","f","doreco_yura1255_SocCog-YUZ108-1"
"2013-08-28","certain","stimulus retelling","social cognition family problems","none","Spanish","medium","constant","881","740","no","yura1255","F40","M41","40","41","certain","certain","f","m","doreco_yura1255_SocCog-YUZ108-2"
"2013-08-29","certain","stimulus retelling","social cognition family problems","none","Spanish","good","punctual","983","736","no","yura1255","M29","M40","29","40","certain","certain","m","m","doreco_yura1255_SocCog-YUZ109-1"
"2013-08-29","certain","stimulus retelling","social cognition family problems","none","Spanish","good","punctual","754","653","no","yura1255","M29","M40","29","40","certain","certain","m","m","doreco_yura1255_SocCog-YUZ109-2"
"2013-08-29","certain","stimulus retelling","social cognition family problems","none","Spanish","good","punctual","638","496","no","yura1255","M40","M29","40","29","certain","certain","m","m","doreco_yura1255_SocCog-YUZ109-3"
"2017-07-17","certain","conversation","na","none","Spanish","good","punctual","3415","2553","no","yura1255","M60","M68","60","68","certain","certain","m","m","doreco_yura1255_MS-LM_AscGer_1"
"2013-08-20","certain","stimulus retelling","social cognition family problems","none","Spanish","medium","constant","1234","989","no","yura1255","M25","F34","25","34","certain","certain","m","f","doreco_yura1255_SocCog-YUZ103-1"
"2013-08-20","certain","stimulus retelling","social cognition family problems","none","Spanish","medium","constant","1192","942","no","yura1255","M25","F34","25","34","certain","certain","m","f","doreco_yura1255_SocCog-YUZ103-2"
"2013-08-20","certain","stimulus retelling","social cognition family problems","none","Spanish","medium","constant","1272","993","no","yura1255","F34","M35","34","35","certain","certain","f","m","doreco_yura1255_SocCog-YUZ103-3"
"2013-08-23","certain","stimulus retelling","social cognition family problems","none","Spanish","good","punctual","2130","1101","no","yura1255","M64",NA,"64",NA,"certain",NA,"m",NA,"doreco_yura1255_SocCog-YUZ104-1"
"2013-08-23","certain","stimulus retelling","social cognition family problems","none","Spanish","medium","constant","1652","1098","no","yura1255","M64",NA,"64",NA,"certain",NA,"m",NA,"doreco_yura1255_SocCog-YUZ104-2"
"2013-08-23","certain","stimulus retelling","social cognition family problems","none","Spanish","medium","constant","1132","640","no","yura1255","M64",NA,"64",NA,"certain",NA,"m",NA,"doreco_yura1255_SocCog-YUZ104-3"
